"[50.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.33, 0.0, 0.22, 0.0, 0.0, 0.33, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[50.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.35200000000000004, 0.0, 0.22, 0.0, 0.0, 0.35200000000000004, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[50.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.37400000000000005, 0.0, 0.22, 0.0, 0.0, 0.37400000000000005, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.043, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.396, 0.0, 0.22, 0.0, 0.0, 0.396, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.41800000000000004, 0.0, 0.22, 0.0, 0.0, 0.41800000000000004, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.44, 0.0, 0.22, 0.0, 0.0, 0.44, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.462, 0.0, 0.22, 0.0, 0.0, 0.462, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.48400000000000004, 0.0, 0.22, 0.0, 0.0, 0.48400000000000004, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.543, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.5060000000000001, 0.0, 0.22, 0.0, 0.0, 0.5060000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.5280000000000001, 0.0, 0.22, 0.0, 0.0, 0.5280000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.55, 0.0, 0.22, 0.0, 0.0, 0.55, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.5720000000000001, 0.0, 0.22, 0.0, 0.0, 0.5720000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[51.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.5940000000000001, 0.0, 0.22, 0.0, 0.0, 0.5940000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.043, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.6160000000000001, 0.0, 0.22, 0.0, 0.0, 0.6160000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.6380000000000001, 0.0, 0.22, 0.0, 0.0, 0.6380000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.66, 0.0, 0.22, 0.0, 0.0, 0.66, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.682, 0.0, 0.22, 0.0, 0.0, 0.682, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.7040000000000001, 0.0, 0.22, 0.0, 0.0, 0.7040000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.543, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.7260000000000001, 0.0, 0.22, 0.0, 0.0, 0.7260000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.7480000000000001, 0.0, 0.22, 0.0, 0.0, 0.7480000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.77, 0.0, 0.22, 0.0, 0.0, 0.77, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.792, 0.0, 0.22, 0.0, 0.0, 0.792, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[52.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.8140000000000001, 0.0, 0.22, 0.0, 0.0, 0.8140000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.043, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.8360000000000001, 0.0, 0.22, 0.0, 0.0, 0.8360000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.8580000000000001, 0.0, 0.22, 0.0, 0.0, 0.8580000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.88, 0.0, 0.22, 0.0, 0.0, 0.88, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.9020000000000001, 0.0, 0.22, 0.0, 0.0, 0.9020000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.924, 0.0, 0.22, 0.0, 0.0, 0.924, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.543, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.946, 0.0, 0.22, 0.0, 0.0, 0.946, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.9680000000000001, 0.0, 0.22, 0.0, 0.0, 0.9680000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 0.99, 0.0, 0.22, 0.0, 0.0, 0.99, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.0120000000000002, 0.0, 0.22, 0.0, 0.0, 1.0120000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[53.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.034, 0.0, 0.22, 0.0, 0.0, 1.034, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.043000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.0560000000000003, 0.0, 0.22, 0.0, 0.0, 1.0560000000000003, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.078, 0.0, 0.22, 0.0, 0.0, 1.078, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.1, 0.0, 0.22, 0.0, 0.0, 1.1, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.122, 0.0, 0.22, 0.0, 0.0, 1.122, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.1440000000000001, 0.0, 0.22, 0.0, 0.0, 1.1440000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.543000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.1660000000000001, 0.0, 0.22, 0.0, 0.0, 1.1660000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.1880000000000002, 0.0, 0.22, 0.0, 0.0, 1.1880000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.21, 0.0, 0.22, 0.0, 0.0, 1.21, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.2320000000000002, 0.0, 0.22, 0.0, 0.0, 1.2320000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[54.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.254, 0.0, 0.22, 0.0, 0.0, 1.254, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.043000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.2760000000000002, 0.0, 0.22, 0.0, 0.0, 1.2760000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.298, 0.0, 0.22, 0.0, 0.0, 1.298, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.32, 0.0, 0.22, 0.0, 0.0, 1.32, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.342, 0.0, 0.22, 0.0, 0.0, 1.342, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.364, 0.0, 0.22, 0.0, 0.0, 1.364, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.543000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.3860000000000001, 0.0, 0.22, 0.0, 0.0, 1.3860000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.4080000000000001, 0.0, 0.22, 0.0, 0.0, 1.4080000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.43, 0.0, 0.22, 0.0, 0.0, 1.43, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.4520000000000002, 0.0, 0.22, 0.0, 0.0, 1.4520000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[55.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.474, 0.0, 0.22, 0.0, 0.0, 1.474, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.043000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.4960000000000002, 0.0, 0.22, 0.0, 0.0, 1.4960000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.518, 0.0, 0.22, 0.0, 0.0, 1.518, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.54, 0.0, 0.22, 0.0, 0.0, 1.54, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.562, 0.0, 0.22, 0.0, 0.0, 1.562, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.584, 0.0, 0.22, 0.0, 0.0, 1.584, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.543000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.606, 0.0, 0.22, 0.0, 0.0, 1.606, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.6280000000000001, 0.0, 0.22, 0.0, 0.0, 1.6280000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.65, 0.0, 0.22, 0.0, 0.0, 1.65, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.6720000000000002, 0.0, 0.22, 0.0, 0.0, 1.6720000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[56.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.694, 0.0, 0.22, 0.0, 0.0, 1.694, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.043000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.7160000000000002, 0.0, 0.22, 0.0, 0.0, 1.7160000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.738, 0.0, 0.22, 0.0, 0.0, 1.738, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.76, 0.0, 0.22, 0.0, 0.0, 1.76, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.782, 0.0, 0.22, 0.0, 0.0, 1.782, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.8040000000000003, 0.0, 0.22, 0.0, 0.0, 1.8040000000000003, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.543000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.826, 0.0, 0.22, 0.0, 0.0, 1.826, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.848, 0.0, 0.22, 0.0, 0.0, 1.848, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.87, 0.0, 0.22, 0.0, 0.0, 1.87, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.892, 0.0, 0.22, 0.0, 0.0, 1.892, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[57.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.9140000000000001, 0.0, 0.22, 0.0, 0.0, 1.9140000000000001, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.043000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.9360000000000002, 0.0, 0.22, 0.0, 0.0, 1.9360000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.9580000000000002, 0.0, 0.22, 0.0, 0.0, 1.9580000000000002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 1.98, 0.0, 0.22, 0.0, 0.0, 1.98, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.002, 0.0, 0.22, 0.0, 0.0, 2.002, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.0240000000000005, 0.0, 0.22, 0.0, 0.0, 2.0240000000000005, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.543000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.0460000000000003, 0.0, 0.22, 0.0, 0.0, 2.0460000000000003, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.068, 0.0, 0.22, 0.0, 0.0, 2.068, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.09, 0.0, 0.22, 0.0, 0.0, 2.09, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.1120000000000005, 0.0, 0.22, 0.0, 0.0, 2.1120000000000005, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[58.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.1340000000000003, 0.0, 0.22, 0.0, 0.0, 2.1340000000000003, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.043000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.156, 0.0, 0.22, 0.0, 0.0, 2.156, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.178, 0.0, 0.22, 0.0, 0.0, 2.178, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.243, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.2, 0.0, 0.22, 0.0, 0.0, 2.2, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.343, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.2220000000000004, 0.0, 0.22, 0.0, 0.0, 2.2220000000000004, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.443000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.244, 0.0, 0.22, 0.0, 0.0, 2.244, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.543000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.266, 0.0, 0.22, 0.0, 0.0, 2.266, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.643, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.2880000000000003, 0.0, 0.22, 0.0, 0.0, 2.2880000000000003, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.743, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.31, 0.0, 0.22, 0.0, 0.0, 2.31, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.843, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.3320000000000003, 0.0, 0.22, 0.0, 0.0, 2.3320000000000003, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[59.943000000000005, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.354, 0.0, 0.22, 0.0, 0.0, 2.354, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[60.043000000000006, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.3760000000000003, 0.0, 0.22, 0.0, 0.0, 2.3760000000000003, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
"[60.143, -0.049999628216028214, 3.725290298461914e-07, 0.0, 0.0, 2.398, 0.0, 0.22, 0.0, 0.0, 2.398, 0.0, 0.22, 0.178, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0]"
