45.261,-2.4597763831971258,2.213012243919481,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.324,-1.9670786749266629,-1.8304251744637,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.204,-1.6126270813429606,0.31406315358567455,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.287,-0.052021029597318046,-1.1277827521761912,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.33,-1.865731691031297,0.015157602447359917,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.153,-0.13366757863709025,-2.154316469207022,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.482,-1.6680937562115985,0.4925938318000821,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.274,-0.09714758309385922,0.14882972437655284,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.21,-4.427478781139982,-0.6853103823234479,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.522,-0.10402146258775807,1.3996706050157963,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.314,-1.7975571727525983,-1.2054951706868056,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.275,-2.463123846379885,-0.8691328411992028,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.131,-1.7230005334353704,0.07661773361682978,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.466,-2.538958162378513,-0.8689665560107507,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.436,-2.3274247994945085,-0.5200603909781191,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.115,-4.86988476193457,2.416157618651945,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.359,-4.763973157323347,-1.7535991756218785,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.18,-2.4252050675596055,-2.267278570880375,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.277,-2.899405205096768,2.4655286660479643,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.367,-4.6117494044893625,-0.048077803129069244,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
