-1.5611398759469217,-1.561145821174232,-1.5611457681688028,-1.5611457330949725,-1.5611456850654595,-1.5611456211036336,-1.56114557301143,-1.561145524918867,-1.561145460474284,-1.5611454123809063,-1.5611453642871855,-1.5611453003220117,-1.5611452522275033,-1.5611451882612875,-1.5611451401660013,-1.561145092070383,-1.5611450276217358,-1.5611449795253425,-1.5611449155566302,-1.5611448674594712,-1.5611448034897404,-1.562768213800401,-1.5681185585160007,-1.572779109729628,-1.57772668051685,-1.5811543341568044,-1.5831806497178351,-1.584208320512277,-1.584984255115158,-1.5852075138938717,-1.5854470150559787,-1.5853992049924464,-1.585205629555479,-1.5847199689205562,-1.5835138498819872,-1.5820537912495287,-1.580150685943939,-1.578824542004128,-1.577942673131052,-1.5777104071707406,-1.5779232109885675,-1.5783696106885396,-1.579491114760255,-1.580649981071113,-1.5826466698569905,-1.5845161553737561,-1.5874588711906548,-1.5899701711209238,-1.5937465675750424,-1.5969088551935855,-1.6018046057823865,-1.6059252554692298,-1.611922278334611,-1.6167167087854504,-1.6229142369944776,-1.6280596002782446,-1.635962019706448,-1.6422987070984696,-1.6512469917984551,-1.6582059600219718,-1.667884035992035,-1.6757872292713383,-1.6864938467490653,-1.6947051412497287,-1.7064182191051591,-1.7154948340779592,-1.727864137189307,-1.7375498738633077,-1.7508340520993786,-1.7609291517359604,-1.77491458510354,-1.7858874159604188,-1.8011881838302621,-1.8132014460407635,-1.8295398215123786,-1.8417427467768184,-1.8623465723030057,-1.87995678437697,-1.8991986284463245,-1.917293476793793,-1.9308398470590622,-1.9490119098909888,-1.9627460554971998,-1.9816242489076374,-1.9958584499433893,-2.014928252033313,-2.0294327252997912,-2.0489624755306552,-2.06342124725377,-2.0826674148784727,-2.0970081782847703,-2.116573427072441,-2.131592545912474,-2.151839198279636,-2.167158158127634,-2.1878165198657706,-2.2034200173109384,-2.2238642459526403,-2.23931959394242,-2.2599194097645356,-2.2750937177856874,-2.2906328019290076,-2.3110581103234815,-2.3263000816017008,-2.3473890127587715,-2.36375703437766,-2.391041392952559,-2.407441701285012,-2.429478326410079,-2.4459555955051315,-2.4677136768048005,-2.4841199727265635,-2.5063195955215583,-2.5232491617603436,-2.5459101233797683,-2.562894366490639,-2.5857040122844857,-2.602936709042021,-2.626101137632973,-2.643247262329083,-2.6659313027072726,-2.6839062190342773,-2.7080287882423426,-2.726008858509588,-2.7500718807364866,-2.7680804406530255,-2.7919670082340273,-2.8099277873044266,-2.8336793211942104,-2.85139702584093,-2.8727236350358205,-2.8890754289110925,-2.911015003729651,-2.933116938519575,-2.955504372546134,-2.9718951355614345,-2.9932946775354305,-3.009261079045651,-3.0313101852083704,-3.047700111576212,-3.069305038448782,-3.0853158063766553,-3.106523505227268,-3.1275551407878672,-3.148483113526561,-3.164010550974712,-3.184810422580059,-3.2006636220944875,-3.2215209254482824,-3.2370432821538917,-3.2575953570983014,-3.272786468502168,-3.2929547925967015,-3.308067281690737,-3.328116284261982,-3.348419714100069,-3.3683288692646713,-3.3830857127856313,-3.4026887573453624,-3.417443221101689,-3.43715996387625,-3.4517852118900367,-3.471120806580194,-3.4855708129969845,-3.505226225502057,-3.519871137096072,-3.539328954957759,-3.558486407407511,-3.577623280936087,-3.5925103377285303,-3.612480962970745,-3.6276189930368106,-3.6500156742382557,-3.66708919871184,-3.690025248397948,-3.7073231928798176,-3.7304496347868588,-3.747599565644351,-3.7701590612404,-3.7871192928048814,-3.809488256821691,-3.8258744692488342,-3.8474202454242774,-3.8628533504014357,-3.882729773972524,-3.893869544183908,-3.903929185366087,-3.912025913552688,-3.922803379892448,-3.929576578236103,-3.9360081553393447,-3.93999245653198,-3.944642807431586,-3.948197361154986,-3.952990411232856,-3.9565485137749272,-3.9611863255725064,-3.965654394838905,-3.9753091898447153,-3.982743344442051,-3.9933063066616428,-4.001058194361467,-4.009901143227884,-4.015178394713617,-4.021298559273414,-4.02581677083599,-4.035099155626289,-4.042350232875413,-4.049954167181172,-4.054238978170048,-4.059729425418138,-4.063929137880879,-4.069534924107916,-4.073533230863407,-4.0792887052334,-4.084944592639618,-4.0923293299872086,-4.097151478439628,-4.1021957907527495,-4.105905334583153,-4.110886851516854,-4.114728022938797,-4.11987931793908,-4.125903563378487,-4.13703013408474,-4.14417917871828,-4.151412075241916,-4.1543396422152545,-4.156411176679973,-4.157236736049457,-4.157904956499223,-4.1583327367510385,-4.158575979914841,-4.15860822724978,-4.158622491641607,-4.158615730957881,-4.158587930940608,-4.158558043435019,-4.158508700425893,-4.15847042788465,-4.1584011339316636,-4.158351196278742,-4.158272547414815,-4.158215241893181,-4.158144239333486,-4.1580954974795326,-4.158024257845112,-4.1579870673476735,-4.1579450085465055,-4.1579185796888565,-4.15791646210237,-4.157916593581723,-4.157916767542047,-4.157916898526309,-4.157917072952575,-4.15791720393251,-4.157917379559991,-4.1579175107793525,-4.15791768548052,-4.15791781677946,-4.1579179914807085,-4.157918122757533,-4.157918298681461,-4.15791842987261,-4.157918604453501,-4.1579187357162875,-4.157918910368349,-4.15791904174644,-4.157919217749599,-4.157919349080976,-4.15791952381182,-4.157919655171547,-4.157919829898496,-4.157919961310847,-4.157920137384206,-4.1579202687558405,-4.157920443498225,-4.157920618180691,-4.157920794179118,-4.157920925548208,-4.157921100308341,-4.157921231686901,-4.157921406420523,-4.157921537807995,-4.157921713926451,-4.1579218454223525,-4.157922020440229,-4.1579221519694,-4.157922326970154,-4.157922458602261,-4.157922590212747,-4.157922721867206,-4.157922898190142,-4.157923029860292,-4.157923204977191,-4.1579233366518995,-4.157923511723859,-4.157923643330083,-4.157923819780814,-4.157923951428428,-4.1579241266073215,-4.1579242583297,-4.157924433517269,-4.157924565318294,-4.157924741974809,-4.157924873851322,-4.157925049282527,-4.157925181158516,-4.157925356521142,-4.157925488392136,-4.157925620261698,-4.1579257969653085,-4.157925972375248,-4.1579261042417635,-4.157926279598429,-4.157926411464704,-4.157926588165267,-4.157926720031228,-4.157926895436189,-4.157927027299851,-4.157927202653132,-4.157927334513313,-4.1579275112035585,-4.157927643060207,-4.157927818448468,-4.157927950301346,-4.157928125642941,-4.157928257492677,-4.157928434168943,-4.1579285660151015,-4.15792874138696,-4.15792891671923,-4.157929048565585,-4.1579292252453195,-4.157929357099912,-4.157929532488691,-4.157929664350668,-4.157929839715866,-4.1579299715855775,-4.157930148295825,-4.157930280172703,-4.157930412052573,-4.15793058747161,-4.157930719357957,-4.157930939601219,-4.157931115034081,-4.157931246931712,-4.157931422347774,-4.157931554252108,-4.157931731008122,-4.157931862918703,-4.1579319948310145,-4.157932170285758,-4.1579323457218385,-4.15793247763724,-4.157932654405191,-4.157932786322549,-4.1579329617820795,-4.157933093700993,-4.157933269146896,-4.15793340106789,-4.157933577843141,-4.157933709765767,-4.157933885229843,-4.157934017153638,-4.157934149078019,-4.157934324533384,-4.157934456459334,-4.1579346332408695,-4.15793476516784,-4.157934940653535,-4.157935116170296,-4.157935248172081,-4.157935425104647,-4.157935557172616,-4.157935732865869,-4.15793586499226,-4.157936040742165,-4.157936172927261,-4.1579363501139355,-4.157936482362943,-4.157936658300081,-4.157936790572306,-4.157936966556447,-4.157937098867812,-4.157937276209889,-4.157937408490944,-4.157937540754095,-4.157937716692354,-4.157937892590808,-4.157938024880668,-4.157938157236536,-4.157938334498111,-4.157938466810171,-4.157938642716281,-4.157938775062225,-4.157938951086994,-4.157939039746509,-4.157939260770458,-4.157939393123297,-4.157939569216411,-4.157939701629702,-4.1579398777155,-4.1579400102056745,-4.157940187669686,-4.157940320086903,-4.157940496164086,-4.157940628524075,-4.157940804506537,-4.15794093680687,-4.157941114126196,-4.15794124646374,-4.157941422510296,-4.1579415548592555,-4.157941730962333,-4.157941863385543,-4.157942040876204,-4.157942173362674,-4.157942349508299,-4.157942481980289,-4.157942614428478,-4.157942790532558,-4.157942968003028,-4.157943100386873,-4.157943232811327,-4.15794340890434,-4.1579435849533715,-4.157943717353825,-4.157943894721166,-4.157944027115202,-4.1579442031748455,-4.157944335520195,-4.157944511584387,-4.157944643950775,-4.157944821306809,-4.157944953665722,-4.157945129672479,-4.1579452620369635,-4.157945394384754,-4.157945570378585,-4.157945747725212,-4.157945880035463,-4.15794601237394,-4.157946144694121,-4.157946320652546,-4.157946452973348,-4.157946585276,-4.157946761213261,-4.157946893516337,-4.1579470707625195,-4.1579472030529905,-4.157947335325394,-4.157947511225921,-4.1579476871427286,-4.157947819395132,-4.157947996605457,-4.157948128844817,-4.1579482610687455,-4.157948436943469,-4.157948569163826,-4.157948701370581,-4.157948789962717,-4.157948965794364,-4.15794909798529,-4.157949273810869,-4.157949362373386,-4.157949538166862,-4.157949670349749,-4.157949802514549,-4.157949979613117,-4.1579501117650635,-4.157950287612963,-4.157950463662899,-4.15795059618888,-4.157950728786363,-4.157950861346336,-4.157951039006122,-4.157951171444015,-4.1579513476337855,-4.157951480209574,-4.1579516128430845,-4.157951789205049,-4.157951921908006,-4.157952099439582,-4.15795223199227,-4.157952408224173,-4.157952540805593,-4.1579527169621375,-4.157952805526179,-4.1579530262961875,-4.157953158489581,-4.1579533343090445,-4.157953466509814,-4.157953642362067,-4.157953774584089,-4.157953951772239,-4.15795408402242,-4.15795425992274,-4.157954392198787,-4.157954524487573,-4.157954700468233,-4.157954789088927,-4.157954965045792,-4.157955097317845,-4.157955274541838,-4.1579554067904105,-4.1579555826554655,-4.157955714883323,-4.157955890748854,-4.1579560229560695,-4.157956200093304,-4.15795633227942,-4.1579565080650704,-4.157956640230455,-4.1579568160112155,-4.157956948155327,-4.1579571252053675,-4.157957257327965,-4.157957389441448,-4.157957565134255,-4.157957740828898,-4.157957872908957,-4.157958004979699,-4.1579581819286116,-4.1579583575868195,-4.157958489736273,-4.157958665614633,-4.1579587979603705,-4.157958975722706,-4.157959108407882,-4.157959241265797,-4.15795941806775,-4.157959551118047,-4.15795972826706,-4.157959861398536,-4.15795999466231,-4.157960127925698,-4.157960306564063,-4.157960439941556,-4.157960617411038,-4.157960750872974,-4.157960840331451,-4.157961062037314,-4.157961151532335,-4.1579613292185895,-4.157961462855235,-4.15796164196025,-4.1579617756097065,-4.157961953330559,-4.157962086933793,-4.157962264601009,-4.157962398168225,-4.157962577127004,-4.157962710663317,-4.157962888247626,-4.157962977699407,-4.157963155252378,-4.1579632887374744,-4.157963422211217,-4.157963599713831,-4.157963733161365,-4.157963866597692,-4.1579640453848,-4.157964178794873,-4.157964312193696,-4.1579644895966625,-4.157964666979581,-4.157964800335242,-4.157964933677229,-4.157965112334318,-4.15796524564483,-4.157965378942006,-4.157965512225874,-4.157965689472821,-4.1579657787537245,-4.157965955965264,-4.157966089191479,-4.157966266361614,-4.157966355603745,-4.157966578016798,-4.157966665906188,-4.157966844330115,-4.157966977466375,-4.157967065328828,-4.157967243697889,-4.157967376793061,-4.157967553788277,-4.157967686851268,-4.157967863803523,-4.1579679529355476,-4.157968129850675,-4.157968262853218,-4.157968395841682,-4.157968574024072,-4.157968661776193,-4.157968883787968,-4.157968972847372,-4.157969105759901,-4.157969282511283,-4.157969415390266,-4.157969592096863,-4.15796968110473,-4.157969902931645,-4.157970035742581,-4.15797021235834,-4.157970301320307,-4.157970521704897,-4.157970610643708,-4.157970787174058,-4.157970919886221,-4.157971097696986,-4.157971230373967,-4.157971406810929,-4.157971539452622,-4.157971715842493,-4.157971848448664,-4.157972026116899,-4.157972158686699,-4.157972334977429,-4.157972467506573,-4.157972600018446,-4.157972776232595,-4.157972953740971,-4.157973041159155,-4.1579731735967105,-4.157973351036117,-4.157973438420292,-4.157973659495194,-4.157973748176371,-4.1579739241920795,-4.157974056514479,-4.157974232476271,-4.157974321106973,-4.157974497022226,-4.157974629268863,-4.157974761497878,-4.157974938657046,-4.157975025902845,-4.157975203014392,-4.157975335166305,-4.157975467300308,-4.157975643010711,-4.157975731514415,-4.157975907176849,-4.1579760392327705,-4.157976214838996,-4.157976303290077,-4.157976478847771,-4.157976610824695,-4.1579767427832435,-4.1579769195787915,-4.157977051494145,-4.157977226912834,-4.157977358784913,-4.157977490638345,-4.157977622473072,-4.1579777977841905,-4.157977929575119,-4.157978106145336,-4.157978193100255,-4.157978324834365,-4.157978501328217,-4.157978588245424,-4.15797876468803,-4.157978896339156,-4.157979071405309,-4.157979159583593,-4.157979334598313,-4.1579794661657115,-4.157979597713637,-4.157979772642125,-4.157979904144495,-4.157980080326875,-4.157980167090275,-4.157980386589537,-4.157980517999768,-4.157980692744532,-4.157980868767461,-4.157981000104427,-4.157981131421324,-4.157981262718087,-4.157981393994675,-4.157981525251031,-4.157981656487108,-4.157981830999574,-4.157981918898207,-4.157982050073129,-4.157982224504024,-4.157982312361462,-4.157982486737637,-4.157982661077274,-4.157982836689212,-4.157982967716783,-4.157983141949155,-4.157983272925233,-4.157983447089272,-4.157983578014012,-4.157983753418596,-4.1579838842917045,-4.157984058318659,-4.157984189140167,-4.1579843630983335,-4.157984493867987,-4.157984669064287,-4.157984799781591,-4.157984973600804,-4.1579851042657054,-4.157985278015035,-4.157985408627251,-4.157985539216767,-4.157985714171038,-4.157985844707229,-4.15798597522053,-4.157986061346736,-4.157986236178216,-4.157986366622497,-4.157986540077569,-4.157986670467913,-4.157986843851074,-4.157986974187189,-4.157987061499318,-4.1579872790823025,-4.15798740934017,-4.157987582546642,-4.157987712749566,-4.157987885882768,-4.15798801603045,-4.157988190391032,-4.157988276254377,-4.157988493468114,-4.157988580594949,-4.157988753516204,-4.157988883504079,-4.1579890134677715,-4.157989186281915,-4.1579893161890435,-4.157989446071808,-4.1579895759301495,-4.1579897499019465,-4.157989835573353,-4.157990009479308,-4.157990139231027,-4.157990224853628,-4.157990441456555,-4.1579905711257545,-4.157990743547201,-4.157990917220379,-4.15799104679793,-4.15799117635038,-4.157991348616131,-4.157991478109835,-4.157991607578228,-4.1579917370212565,-4.157991909141088,-4.157991995830996,-4.157992125197595,-4.157992297215512,-4.15799238385397,-4.157992555803574,-4.157992685058974,-4.1579928582207,-4.157992987415568,-4.1579931592045085,-4.157993288338802,-4.1579934600469715,-4.157993589120383,-4.157993718167568,-4.157993891049587,-4.157993976183035,-4.1579941915450265,-4.157994320468929,-4.157994449366264,-4.157994535712589,-4.157994749593681,-4.157994878402144,-4.15799505096344,-4.15799513593858,-4.1579953084277665,-4.157995437119458,-4.157995522041153,-4.157995736866019,-4.157995823031938,-4.1579959940414835,-4.157996080170859,-4.157996251107707,-4.157996379599709,-4.157996550451465,-4.157996636500816,-4.1579967649090355,-4.157996893289024,-4.15799706399073,-4.157997192305045,-4.157997278259861,-4.157997492450288,-4.157997577078655,-4.157997748861947,-4.157997833452904,-4.157998005160094,-4.157998133266466,-4.15799830360371,-4.157998389393534,-4.157998517414112,-4.157998687636977,-4.1579988155905605,-4.157998943515293,-4.1579990292086935,-4.157999199277959,-4.157999327115751,-4.157999497094906,-4.157999582703958,-4.157999752605427,-4.157999880316765,-4.158000007998742,-4.15800017904645,-4.158000306659484,-4.158000434242956,-4.158000561796803,-4.158000731397417,-4.15800085888201,-4.158000986336782,-4.15800111376167,-4.158001283190364,-4.15800141054539,-4.158001537870337,-4.158001665165144,-4.158001835692807,-4.158001962916812,-4.15800209011045,-4.158002217273669,-4.158002386353508,-4.158002513445609,-4.1580026405070765,-4.158002809451265,-4.158002894537884,-4.15800306340018,-4.158003190328334,-4.158003317225538,-4.15800348721916,-4.158003655888965,-4.15800378267206,-4.158003909423919,-4.158004036144545,-4.158004204634665,-4.158004331282526,-4.158004500941444,-4.15800458448403,-4.15800471103754,-4.158004880569709,-4.158004964049733,-4.158005133496959,-4.158005216935061,-4.1580053862970034,-4.158005512649166,-4.158005638969342,-4.158005806925502,-4.15800597482482,-4.158006059384103,-4.158006227197674,-4.158006353335622,-4.158006437829923,-4.15800660551425,-4.158006731554813,-4.158006857562779,-4.158007026362222,-4.158007152293643,-4.1580073197315786,-4.158007445586445,-4.158007571408355,-4.158007655690557,-4.1580078644451595,-4.158007948675661,-4.158008074365089,-4.158008241480464,-4.158008367092266,-4.158008492670647,-4.158008618215543,-4.1580087863931,-4.158008869204634,-4.158008994648702,-4.158009162690848,-4.15800928805587,-4.158009413386988,-4.158009538684135,-4.158009663947254,-4.158009789176279,-4.1580099143711475,-4.15801003953179,-4.158010164658149,-4.158010289750158,-4.158010456069201,-4.158010539830878,-4.158010706058101,-4.158010831000643,-4.158010955908497,-4.158011121982082,-4.158011246808867,-4.158011371600746,-4.158011496357658,-4.158011621079538,-4.158011788151812,-4.158011912791436,-4.158012078507483,-4.158012203064843,-4.15801236867124,-4.158012493145976,-4.158012617585148,-4.158012741988689,-4.158012866356534,-4.1580129906886185,-4.158013114984881,-4.158013239245253,-4.158013363469678,-4.158013487658085,-4.158013654013967,-4.158013735926583,-4.158013860006544,-4.158013943119828,-4.158014067139162,-4.158014191122103,-4.158014315068545,-4.158014479861053,-4.158014603723186,-4.158014769641799,-4.158014893419305,-4.158015017160542,-4.158015098809859,-4.1580152645339465,-4.158015388165985,-4.158015511761494,-4.15801563532041,-4.158015758842664,-4.158015840347237,-4.158016005776924,-4.158016129188796,-4.158016293269355,-4.158016375901689,-4.158016499202578,-4.158016663135209,-4.1580167456928745,-4.15801686888214,-4.158017032665994,-4.158017155768159,-4.158017278832827,-4.158017361265138,-4.158017524849387,-4.158017607231241,-4.15801773015771,-4.158017853046371,-4.158017975897155,-4.158018056957889,-4.158018179745643,-4.158018302495331,-4.158018466920133,-4.158018589580506,-4.158018712202598,-4.158018875230541,-4.158018997763163,-4.158019120257254,-4.158019242712759,-4.158019365129603,-4.158019527883993,-4.158019650210502,-4.158019814067046,-4.158019936302463,-4.158020016956454,-4.1580201391270215,-4.158020261258435,-4.158020383350622,-4.1580205054035195,-4.158020627417055,-4.158020749391159,-4.158020871325767,-4.1580209529998235,-4.158021034656097,-4.158021156498011,-4.158021278300198,-4.158021400062574,-4.1580215217850665,-4.158021643467617,-4.15802176511015,-4.1580218867126,-4.158022008274893,-4.158022129796966,-4.158022251278742,-4.158022412786943,-4.158022494121126,-4.158022615786436,-4.158022737229973,-4.158022858624024,-4.158022979972882,-4.158023101278633,-4.158023181317347,-4.158023302554838,-4.158023423753187,-4.158023586098902,-4.1580236660352545,-4.158023787119806,-4.15802390816582,-4.158023989245225,-4.1580241102276085,-4.158024231172134,-4.158024352078853,-4.158024433065211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
