45.21,-1.7511686597630007,1.6438051215810032,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.495,-2.917154923931774,-0.15350932983809285,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.228,-0.15695779004172564,0.4145590168100755,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.186,-4.806578492545793,1.7639866202585202,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.282,-1.3670137523077748,-1.3382089307454623,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.398,-0.46278415885024204,1.377183723216837,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.368,-0.8907842930191624,0.872980530312737,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.199,-1.3908325745886705,1.2879701217263961,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.199,-1.0221905513112566,-0.09658651005086147,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.315,-1.5520929646091395,1.4072353604565686,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.373,-3.5171405429823865,-0.6335242931867785,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.147,-3.275422687122131,-1.1812193317437527,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.242,-4.152205377091583,-0.8933939578726605,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.317,-2.580463814088334,1.450480930533821,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.545,-3.3171782691954603,1.5141555541059535,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.367,-1.7051746418843978,1.5303613064653079,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.327,-0.8042898824923899,0.17712456058825501,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.178,-1.7483431468941273,0.21730371783063457,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.236,-1.2701989529196152,-2.4280383260073117,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.179,-3.987443053192435,-0.963127258687124,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.285,-2.609523277093094,-1.714014428698489,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.365,-4.1385841360144955,-0.751779112614429,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.481,-1.8324752294217,1.1870126460678603,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.289,-2.0686976794963168,1.1548053271747118,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.213,-1.7934662767614968,1.4995316589473564,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.498,-2.108980540492599,0.7970271925137342,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.389,-4.340282239009782,-0.29499869190449257,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.121,-0.5695149369529638,-0.45943875627108594,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.224,-0.17305691168927123,-1.6519781367655169,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.196,-4.668895024082428,1.537112560164148,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.307,-4.638698171368511,0.932830291304431,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.258,-0.888588624872946,-0.9783803833755661,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.198,-2.8636582859812094,-0.024525553089205888,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.286,-1.4109946212929543,-1.4136270480609785,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.205,-0.10037189472751283,1.6815937935114478,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.543,-3.479246857952526,1.2734803243733035,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.389,-2.4921387728259012,-2.4426484660646834,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.423,-0.7221390056580715,-0.803691273412128,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.445,-1.0255711654369846,-0.7002837257432198,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.323,-1.3587600675309155,1.800707226167884,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.189,-3.822340568913668,-1.0925321031179296,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.288,-2.076810588133897,-1.7014122446768567,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.352,-2.0998249649916927,-0.24970955356194885,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.281,-1.0459320305373605,-1.9850594215709851,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.133,-3.6925903160011133,-0.08520048253290116,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.222,-2.946843780623428,-2.196050812751495,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.289,-1.5325146133605505,1.1137119476759716,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.256,-2.2873192564541935,1.385118749171846,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.226,-0.12234249942754655,1.0357691283678412,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.147,-1.1805905039916202,-1.478360803835921,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.261,-0.8306634981429574,-0.0588354998358023,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.282,-3.7951796215076627,1.8469929096166178,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.597,-3.2713029883901004,0.9174176860987698,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.192,-4.7276113053195985,-0.3854143775957805,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.294,-4.285380615339352,-2.0354532135092462,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.208,-4.387750597388022,1.5634003686944429,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.499,-3.4008668977955496,1.7868856118918375,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.193,-1.1450513751347557,-0.023142931931543983,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.206,-0.8993367934379514,-1.488083239008013,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.491,-0.5636143077609947,-0.7551015016394299,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.286,-1.350345757649668,-0.581235029537861,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.259,-4.261188015010819,-0.21502177806979655,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.489,-2.162118187833057,0.2682628755537091,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.489,-1.5095179978395794,-0.5737480565063664,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.411,-1.2240673708377179,0.9321857792467692,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.141,-2.9286378041553958,1.9998554397590342,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.288,-4.710644411063852,0.5102498937697871,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.396,-0.10099536018786541,-2.1105978528631852,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.299,-4.862803918973947,1.4161590173461325,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.219,-2.5424436272845115,2.30654390084548,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.159,-2.5397389716097516,1.702399512816606,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
45.203,-1.0039564816575741,-1.2507784472652597,0.105,0.0,0.0,0.105,1.0,0.0,0.0,1.0
